,App,Category,CategoryNum,Rating,Reviews,Size,Installs,Free,Price,Content Rating,Content RatingNum,Genre_1,Genre_2,Last Updated,Current Ver,Android Ver
3635,Chat With Artificial Intelligence,FAMILY,19,3,32,2800000,1000,1,0,Everyone,1,Entertainment,nan,05/10/2018,1,4
3636,Friday: Smart Personal Assistant,PRODUCTIVITY,28,4,2087,8300000,100000,1,0,Everyone,1,Productivity,nan,24/06/2018,20,5
3637,Virtual Eye AI,TOOLS,26,4,26,3800000,500,1,0,Everyone,1,Tools,nan,27/05/2018,1.2,4
3638,Lyra Virtual Assistant,PRODUCTIVITY,28,4,41624,3400000,1000000,1,0,Everyone,1,Productivity,nan,24/05/2018,1.2.4,4.0.3
3639,2048(AI),FAMILY,19,4,20,3500000,1000,1,0,Everyone,1,Casual,nan,06/03/2015,0.33,2.3
3640,ai robot keyboard,PERSONALIZATION,27,4,1891,1900000,100000,1,0,Everyone,1,Personalization,nan,24/05/2018,10001008,4.0.3
3641,AI with Python Tutorial,FAMILY,19,4,8,3300000,5000,1,0,Everyone,1,Education,nan,06/05/2018,1.0.4,4.1
3642,FaceApp,PHOTOGRAPHY,23,4,346681,7100000,10000000,1,0,Everyone,1,Photography,nan,02/10/2018,2.0.949,4.4
3643,Message AI - Write Better Messages (Free),SOCIAL,21,3,3,7900000,100,1,0,Everyone,1,Social,nan,07/04/2018,1.3.1-lite,5
3644,ChatBolo - AI Chatbot Online,FAMILY,19,3,1407,1400000,100000,1,0,Everyone,1,Entertainment,nan,25/09/2015,2.1,2.2
3645,MiAI (Artificial Intelligence) Assistant,PRODUCTIVITY,28,3,3,7500000,100,1,0,Everyone,1,Productivity,nan,03/01/2018,11.04,4.1
3646,AI Draw | Art Filter for Selfie,PHOTOGRAPHY,23,3,20,4300000,1000,0,2.99,Everyone,1,Photography,nan,18/06/2018,1.4.7,5
3647,Turbo AIâ„¢ - Personal assistant,PRODUCTIVITY,28,2,91,2800000,5000,1,0,Everyone,1,Productivity,nan,16/07/2018,0.0.52,4.0.3
3648,AI Sight,PRODUCTIVITY,28,3,43,48000000,1000,1,0,Everyone,1,Productivity,nan,18/06/2018,1.2,4.0.3
3649,Jarvis artificial intelligent,FAMILY,19,3,253,14000000,10000,1,0,Everyone,1,Entertainment,nan,28/03/2018,1.1,2.3
3650,Age of AI: War Strategy,FAMILY,19,4,71,5700000,500,0,2.49,Everyone,1,Strategy,nan,14/03/2018,1.8,4
3651,DREAM-e: Dream Analysis A.I.,LIFESTYLE,17,3,89,939000,10000,1,0,Everyone,1,Lifestyle,nan,18/02/2013,2.3,2.1
3652,Animal Jam - Play Wild!,FAMILY,19,4,361734,58000000,5000000,1,0,Everyone,1,Casual,Pretend Play,08/02/2018,28.0.14,4.1
3653,AJ Jump: Animal Jam Kangaroos!,GAME,18,4,2975,42000000,50000,0,1.99,Everyone,1,Arcade,nan,03/07/2016,1.6,4
3654,AJ Academy: Amazing Animals,FAMILY,19,4,1564,35000000,50000,1,0,Everyone,1,Educational,Education,25/05/2018,1.1.0,4.1
3655,Dash Tag - Fun Endless Runner!,FAMILY,19,4,6750,43000000,100000,1,0,Everyone,1,Casual,nan,13/06/2018,2.0.3,4.3
3656,Jamaa Amino for Animal Jam,SOCIAL,21,4,3873,63000000,10000,1,0,Teen,2,Social,nan,13/07/2018,1.8.19106,4.0.3
3657,Tunnel Town,FAMILY,19,4,74744,60000000,1000000,1,0,Everyone,1,Strategy,nan,26/07/2018,1.5.6,4.1
3658,AJ Cam,PHOTOGRAPHY,23,5,44,2800000,100,1,0,Everyone,1,Photography,nan,23/01/2018,1,4.1
3659,Club Penguin Island,FAMILY,19,2,107441,32000000,1000000,1,0,Everyone,1,Casual,Action & Adventure,07/10/2018,1.10.5,4.4
3660,AJ Official,FAMILY,19,4,31,7300000,500,1,0,Everyone,1,Education,nan,05/03/2017,0.1,2.3
3661,AJ Bell Youinvest,FINANCE,12,2,135,5300000,10000,1,0,Everyone,1,Finance,nan,06/04/2018,2.13.0.65,4.4
3662,Hey AJ! It's Saturday!,BOOKS_AND_REFERENCE,4,5,12,50000000,100,0,3.99,Everyone,1,Books & Reference,nan,13/06/2016,1.0.0,2.2
3663,Selfie With Champion AJ Style,PHOTOGRAPHY,23,5,2,7500000,500,1,0,Everyone,1,Photography,nan,01/08/2018,1,3.2
3664,Baby Game Animal Jam Free,GAME,18,2,9,26000000,500,1,0,Everyone,1,Board,nan,24/03/2017,1,2.3
3665,Blackjack aj Poker,GAME,18,3,8,4200000,1000,1,0,Teen,2,Card,nan,19/10/2016,1.1,2.3.3
3666,Bonza Poly Art - Tenkyu Animal Jam for Kids,FAMILY,19,4,22,31000000,1000,1,0,Everyone,1,Puzzle,nan,08/03/2018,1.0.9,4.1
3667,AJ Player,VIDEO_PLAYERS,31,4,18,1700000,100,1,0,Everyone,1,Video Players & Editors,nan,22/04/2018,1.6.3.1,5
3668,AJ RETAILS,SHOPPING,22,5,9,169000,10,1,0,Everyone,1,Shopping,nan,06/01/2018,18060104,2.2
3669,Hey AJ! It's Bedtime!,FAMILY,19,5,1,63000000,10,0,4.99,Everyone,1,Education,nan,04/04/2018,1.0.59,2.3
3670,AJ Percent Off Calculator,SHOPPING,22,4,134,45000,10000,1,0,Everyone,1,Shopping,nan,06/04/2013,1.2,2.2
3671,AJ Men's Grooming,LIFESTYLE,17,5,2,22000000,100,1,0,Everyone,1,Lifestyle,nan,28/08/2017,5,4.1
3672,Watch Face Swiss AJ-6,PERSONALIZATION,27,4,21,3600000,100,0,0.99,Everyone,1,Personalization,nan,20/09/2017,1.35,4.3
3673,AJ Styles HD Wallpapers,ART_AND_DESIGN,1,4,48,25000000,5000,1,0,Everyone,1,Art & Design,nan,08/04/2018,1.1.1,4.1
3674,AJ Gray Icon Pack,PERSONALIZATION,27,4,5,35000000,50,0,0.99,Everyone,1,Personalization,nan,22/04/2018,1.1,4.1
3675,AJ Styles Wallpaper 2018 - AJ Styles HD Wallpaper,ART_AND_DESIGN,1,4,18,3600000,1000,1,0,Everyone,1,Art & Design,nan,22/03/2018,1.1,4
3676,AJ Gray Dark Icon Pack,PERSONALIZATION,27,5,2,35000000,10,0,0.99,Everyone,1,Personalization,nan,29/04/2018,1.1,4.1
3677,Little Pets Animal Guardians,FAMILY,19,4,18893,91000000,100000,1,0,Everyone,1,Casual,Pretend Play,06/09/2018,1.4.1,4.0.3
3678,AJ Blue Icon Pack,PERSONALIZATION,27,5,4,31000000,50,0,0.99,Everyone,1,Personalization,nan,27/04/2018,1.1,4.1
3679,My Wild Pet: Online Animal Sim,FAMILY,19,4,26916,67000000,500000,1,0,Everyone,1,Casual,Pretend Play,17/03/2017,2.7,4.0.3
3680,AJ Rafael Music Lessons,FAMILY,19,5,1,8199999,10,1,0,Everyone,1,Entertainment,nan,29/11/2017,1.2.1,4.1
3681,How it works: AK-74N,FAMILY,19,4,1031,48000000,100000,1,0,Everyone,1,Entertainment,nan,01/09/2018,2.1.9f0,4.0.3
3682,AK-47: Simulator and Shooting,FAMILY,19,4,345,14000000,100000,1,0,Everyone 10+,3,Simulation,nan,11/11/2016,1.3.0,3
3683,AK-47 Sounds,FAMILY,19,3,656,2900000,500000,1,0,Everyone 10+,3,Entertainment,nan,14/09/2016,2,2.3.3
3684,AK 47 Live Wallpaper,PERSONALIZATION,27,4,585,4400000,50000,1,0,Everyone,1,Personalization,nan,20/06/2018,1.3,4.1
3685,Puppy Shooting an AK-47: Platformer Zombie Game,GAME,18,4,21,89000000,1000,1,0,Everyone,1,Arcade,nan,30/03/2018,0.46.91,4.4
3686,AK Interactive,FAMILY,19,4,734,13000000,10000,1,0,Everyone,1,Entertainment,nan,07/12/2018,2.5,4
3687,AK-47 sounds,FAMILY,19,3,7,3800000,1000,1,0,Everyone,1,Entertainment,nan,18/06/2018,568,4
3688,Wallpapers AK 47 Guns,PERSONALIZATION,27,4,37,15000000,5000,1,0,Teen,2,Personalization,nan,26/02/2017,1,4.1
3689,AK-47 Assault Rifle,FAMILY,19,3,165,25000000,10000,1,0,Teen,2,Entertainment,nan,26/04/2015,1,2.3
3690,Crisis Action: 2018 NO.1 FPS,GAME,18,4,807226,34000000,10000000,1,0,Teen,2,Action,nan,07/11/2018,3.0.2,4.0.3
3691,AK 47 Guns Wallpaper,PERSONALIZATION,27,4,322,6800000,50000,1,0,Everyone,1,Personalization,nan,29/05/2017,1,4.1
3692,AK-47 3D,GAME,18,3,91,24000000,10000,1,0,Everyone,1,Action,nan,25/12/2016,3.2,2.3
3693,Book of AK-47,LIFESTYLE,17,3,6,3400000,500,1,0,Everyone,1,Lifestyle,nan,03/01/2016,1.0.2,4.0.3
3694,Weapon stripping 3D,FAMILY,19,4,23971,24000000,1000000,1,0,Everyone,1,Simulation,nan,08/04/2018,39.231,4.1
3695,Weapon AK-74 Live Wallpaper,PERSONALIZATION,27,3,25,46000000,1000,1,0,Everyone,1,Personalization,nan,28/03/2017,1.2,4.0.3
3696,Shoot M-16 vs AK-47 : realistic weapon simulator,FAMILY,19,3,2,33000000,100,1,0,Everyone,1,Simulation,nan,18/07/2018,1,4.1
3697,Counter Terrorist Attack,GAME,18,3,145931,43000000,10000000,1,0,Teen,2,Action,nan,31/05/2018,5.3.2,2.3
3698,RULES OF SURVIVAL,GAME,18,4,1343106,56000000,10000000,1,0,Teen,2,Action,nan,08/01/2018,1.180271.184729,4
3699,AK47 Assault Rifle,TOOLS,26,3,54,2800000,10000,1,0,Everyone,1,Tools,nan,05/02/2015,1.0.0.1,2.2
3700,Weapons simulator AK-47,FAMILY,19,4,21,26000000,5000,1,0,Everyone,1,Simulation,nan,15/05/2017,1,4.1
3701,AK 47 Lock Screen,PERSONALIZATION,27,4,5,8800000,500,1,0,Mature 17+,4,Personalization,nan,02/11/2018,1,4.0.3
3702,AK Phone,COMMUNICATION,7,4,9,4200000,5000,1,0,Everyone,1,Communication,nan,29/05/2017,3.8.8,2.2
3703,AK Booster,TOOLS,26,3,71,7000000,10000,1,0,Everyone,1,Tools,nan,05/02/2018,2.0.1.966,4.4
3704,GUN ZOMBIE,GAME,18,4,243121,38000000,5000000,1,0,Teen,2,Arcade,nan,17/10/2014,5.3,2.3
3705,AK Lodi Films,VIDEO_PLAYERS,31,4,23,2100000,100,1,0,Everyone,1,Video Players & Editors,nan,08/11/2015,1.1,4
3706,Gun Mod: Guns in Minecraft PE,FAMILY,19,3,33812,12000000,5000000,1,0,Teen,2,Entertainment,nan,30/07/2018,2.5,4.1
3707,Kymco AK 550,AUTO_AND_VEHICLES,2,4,47,58000000,1000,1,0,Everyone,1,Auto & Vehicles,nan,11/11/2016,1,2.3
3708,AK Math Coach,FAMILY,19,3,283,18000000,50000,1,0,Everyone,1,Education,nan,19/05/2015,1.3,2.3.3
3709,Shoot Strike War Fire,GAME,18,4,82827,20000000,10000000,1,0,Teen,2,Arcade,nan,13/07/2018,1.1.5,4
3710,AL.com,NEWS_AND_MAGAZINES,32,3,803,8000000,50000,1,0,Everyone 10+,3,News & Magazines,nan,23/07/2018,3.7.10-0d44b899,4.1
3711,University of Alabama,FAMILY,19,4,302,3000000,50000,1,0,Everyone,1,Education,nan,30/11/2017,3.3,4.1
3712,Alabama Gameday Live,SPORTS,24,4,19,12000000,1000,1,0,Everyone,1,Sports,nan,18/05/2018,2.0.1,4.2
3713,AL.com: Alabama Football News,SPORTS,24,4,459,8000000,10000,1,0,Everyone 10+,3,Sports,nan,23/07/2018,3.7.10-0d44b899,4.1
3714,Alabama Road Trips,TRAVEL_AND_LOCAL,25,4,71,28000000,10000,1,0,Everyone,1,Travel & Local,nan,27/10/2017,1.8.7,4
3715,Alabama DMV Permit Test - AL,FAMILY,19,4,218,29000000,10000,1,0,Everyone,1,Education,nan,15/02/2018,6.0.3,4.4
3716,Al-Quran (Free),BOOKS_AND_REFERENCE,4,4,218451,4700000,10000000,1,0,Everyone,1,Books & Reference,nan,20/05/2018,3.2.3,4
3717,Official AL Fishing & Hunting,TRAVEL_AND_LOCAL,25,4,1291,40000000,50000,1,0,Everyone,1,Travel & Local,nan,18/10/2017,5.29.77 Domain 427,4.4
3718,Al Quran (Tafsir & by Word),BOOKS_AND_REFERENCE,4,4,57400,14000000,500000,1,0,Everyone,1,Books & Reference,nan,30/07/2018,1.6.5,4
3719,Al Quran Indonesia,BOOKS_AND_REFERENCE,4,4,445756,16000000,10000000,1,0,Everyone,1,Books & Reference,nan,15/05/2018,2.6.22,4
3720,Al'Quran Bahasa Indonesia,BOOKS_AND_REFERENCE,4,4,361780,9700000,10000000,1,0,Everyone,1,Books & Reference,nan,30/05/2018,4.1,2.3
3721,Al Quran Al karim,BOOKS_AND_REFERENCE,4,4,41608,49000000,1000000,1,0,Everyone,1,Books & Reference,nan,11/05/2017,1.1.7,2.2
3722,Al jazeera TV,FAMILY,19,4,9952,3700000,100000,1,0,Teen,2,Entertainment,nan,07/05/2016,1.0.0,4.0.3
3723,Al-Muhaffiz,BOOKS_AND_REFERENCE,4,4,2319,27000000,50000,1,0,Everyone,1,Books & Reference,nan,22/04/2018,10.1,4.1
3724,Al Quran Audio (Full 30 Juz),FAMILY,19,4,7878,3600000,1000000,1,0,Everyone,1,Education,nan,29/05/2017,4,2.3
3725,Quran for All (Al-Huda Int.),FAMILY,19,4,6696,5300000,100000,1,0,Everyone,1,Education,nan,02/07/2018,3.1.0,4
3726,AL Voice Recorder,PRODUCTIVITY,28,3,4832,2400000,1000000,1,0,Everyone,1,Productivity,nan,22/11/2016,2.1.7.3,3
3727,Ayat - Al Quran,FAMILY,19,4,173394,8500000,5000000,1,0,Everyone,1,Education,nan,13/03/2018,2.9.1,4
3728,Quran Juz-30 - Mahad al Zahra,FAMILY,19,4,2654,6700000,100000,1,0,Everyone,1,Education,nan,11/02/2016,1.10.0,2.2
3729,Al Mayadeen,NEWS_AND_MAGAZINES,32,4,13620,9000000,500000,1,0,Everyone,1,News & Magazines,nan,16/04/2018,2.137,4.1
3730,Al-Quran Al-Muallim,FAMILY,19,4,199,266000,10000,1,0,Everyone,1,Education,nan,09/11/2013,1.0beta,2.2
3731,Al-Quran 30 Juz free copies,BOOKS_AND_REFERENCE,4,4,12322,27000000,500000,1,0,Everyone,1,Books & Reference,nan,17/12/2016,3,2.3
3732,Koran Read &MP3 30 Juz Offline,BOOKS_AND_REFERENCE,4,4,29551,67000000,1000000,1,0,Everyone,1,Books & Reference,nan,04/06/2018,1.0.7,4.0.3
3733,Al Quran MP3 - Quran ReadingÂ®,FAMILY,19,4,47463,22000000,1000000,1,0,Everyone,1,Education,nan,24/04/2018,4.4,4.0.3
3734,Al'Quran Bahasa Indonesia PRO,BOOKS_AND_REFERENCE,4,4,1340,11000000,10000,0,4.49,Everyone,1,Books & Reference,nan,16/05/2018,4.0.5,2.2
3735,Hafizi Quran 15 lines per page,BOOKS_AND_REFERENCE,4,4,55011,68000000,1000000,1,0,Everyone,1,Books & Reference,nan,11/02/2017,1.1.3,4.1
3736,Al-Quran Ahmad Saud Offline,FAMILY,19,4,7116,40000000,100000,1,0,Everyone,1,Education,nan,08/09/2016,1,2.3.3
3737,12 Step Meditations & Sober Prayers AA NA AL-ANON,LIFESTYLE,17,4,759,15000000,50000,1,0,Everyone 10+,3,Lifestyle,nan,22/01/2018,1.4.5,4.1
3738,Al Quran Free - Ø§Ù„Ù‚Ø±Ø¢Ù† (Islam),BOOKS_AND_REFERENCE,4,4,1777,23000000,50000,1,0,Everyone,1,Books & Reference,nan,15/02/2015,1.1,2.2
3739,Taha Al Junaid Quran Mp3,LIFESTYLE,17,4,518,4200000,50000,1,0,Everyone,1,Lifestyle,nan,25/03/2017,1.1,2.3.3
3740,Surah Al-Waqiah,BOOKS_AND_REFERENCE,4,4,1201,2900000,100000,1,0,Everyone,1,Books & Reference,nan,24/06/2015,1,2.3.3
3741,Hisnul Al Muslim - Hisn Invocations & Adhkaar,BOOKS_AND_REFERENCE,4,4,3234,85000000,100000,1,0,Everyone,1,Books & Reference,nan,26/12/2017,1.7.22,4.1
3742,I am rich,LIFESTYLE,17,3,3547,1800000,100000,0,399.99,Everyone,1,Lifestyle,nan,01/12/2018,2,4.0.3
3743,I AM RICH,FAMILY,19,3,1455,1100000,10000,1,0,Everyone,1,Entertainment,nan,10/11/2017,1,2.3
3744,Amazon for Tablets,SHOPPING,22,4,141584,22000000,10000000,1,0,Teen,2,Shopping,nan,31/07/2018,16.14.0.850,4.4
3745,I am Rich Plus,FAMILY,19,4,856,8700000,10000,0,399.99,Everyone,1,Entertainment,nan,19/05/2018,3,4.4
3746,I am rich VIP,LIFESTYLE,17,3,411,2600000,10000,0,299.99,Everyone,1,Lifestyle,nan,21/07/2018,1.1.1,4.3
3747,I Am Rich Premium,FINANCE,12,4,1867,4700000,50000,0,399.99,Everyone,1,Finance,nan,11/12/2017,1.6,4
3748,I am extremely Rich,LIFESTYLE,17,2,41,2900000,1000,0,379.99,Everyone,1,Lifestyle,nan,07/01/2018,1,4
3749,I am Rich!,FINANCE,12,3,93,22000000,1000,0,399.99,Everyone,1,Finance,nan,12/11/2017,1,4.1
3750,I am rich(premium),FINANCE,12,3,472,965000,5000,0,399.99,Everyone,1,Finance,nan,05/01/2017,3.4,4.4
3751,I am Rich Person,LIFESTYLE,17,4,134,1800000,1000,0,37.99,Everyone,1,Lifestyle,nan,18/07/2017,1,4.0.3
3752,I am Rich Premium Plus,FINANCE,12,4,459,2000000,10000,0,18.99,Everyone,1,Finance,nan,17/02/2018,1.1,4.0.3
3753,I Am Rich Pro,FAMILY,19,4,201,2700000,5000,0,399.99,Everyone,1,Entertainment,nan,30/05/2017,1.54,1.6
3754,I Am Innocent,GAME,18,4,208501,56000000,1000000,1,0,Teen,2,Adventure,nan,23/07/2018,2.8.307,4.0.3
3755,I am rich (Most expensive app),FINANCE,12,4,129,2700000,1000,0,399.99,Teen,2,Finance,nan,12/06/2017,2,4.0.3
3756,i am rich,BUSINESS,5,3,213,2900000,1000,1,0,Everyone,1,Business,nan,06/09/2018,1,4
3757,I Am Rich,FAMILY,19,3,217,4900000,10000,0,389.99,Everyone,1,Entertainment,nan,22/06/2018,1.5,4.2
3758,I am Bread,GAME,18,4,630,20000000,10000,0,4.99,Everyone,1,Adventure,nan,26/10/2016,1.6.1,4.4
3759,Where Am I At?,TRAVEL_AND_LOCAL,25,3,39,12000000,10000,1,0,Everyone,1,Travel & Local,nan,10/08/2016,1.2,4.1
3760,I am Rich,FINANCE,12,4,180,3800000,5000,0,399.99,Everyone,1,Finance,nan,22/03/2018,1,4.2
3761,Where Am I? GPS Loc,TRAVEL_AND_LOCAL,25,4,68,4200000,10000,1,0,Everyone,1,Travel & Local,nan,14/11/2017,5,4.0.3
3762,I am Millionaire - Richest guy in the town,LIFESTYLE,17,3,126,1400000,5000,0,2.49,Everyone,1,Lifestyle,nan,22/06/2018,8,4.1
3763,Coast To Coast AM Insider,NEWS_AND_MAGAZINES,32,3,4581,21000000,100000,1,0,Everyone,1,News & Magazines,nan,01/04/2018,5.0.108,4.4
3764,I AM RICH PRO PLUS,FINANCE,12,4,36,41000000,1000,0,399.99,Everyone,1,Finance,nan,25/06/2018,1.0.2,4.1
3765,I Am Wizard,FAMILY,19,4,1493,57000000,100000,1,0,Everyone,1,Strategy,nan,04/01/2018,1.0.9,4.1
3766,What Am I? - Brain Teasers,GAME,18,4,4537,15000000,100000,1,0,Everyone,1,Trivia,nan,04/05/2017,2.2,4.0.3
3767,Who am I? (Biblical),GAME,18,4,5849,5100000,500000,1,0,Everyone,1,Trivia,nan,13/09/2017,1.2.2_comAds,4.0.3
3768,DWWW 774 Ultimate AM Radio,NEWS_AND_MAGAZINES,32,4,327,31000000,10000,1,0,Everyone,1,News & Magazines,nan,26/06/2018,4.0.9,4.1
3769,Anno: Build an Empire,FAMILY,19,3,33944,28000000,1000000,1,0,Everyone 10+,3,Strategy,nan,03/10/2016,2.0.0,4.1
3770,Vikings: an Archer's Journey,GAME,18,4,10256,39000000,1000000,1,0,Everyone,1,Action,nan,12/11/2017,2.1.0,4.3
3771,Trell: An app for Explorers | Best Wanderlust App,LIFESTYLE,17,4,8004,34000000,100000,1,0,Teen,2,Lifestyle,nan,31/07/2018,3.4.8,4.1
3772,The Simsâ„¢ FreePlay,FAMILY,19,4,931503,31000000,10000000,1,0,Teen,2,Simulation,nan,16/07/2018,5.39.1,4.0.3
3773,My Emma :),FAMILY,19,4,245839,76000000,10000000,1,0,Everyone,1,Casual,nan,04/03/2017,2.7.0,4.1
3774,League of Gamers - Be an E-Sports Legend!,SPORTS,24,4,68072,40000000,5000000,1,0,Everyone,1,Sports,nan,26/07/2018,1.1.7,4.1
3775,Draw a Stickman: EPIC Free,GAME,18,4,210317,46000000,10000000,1,0,Everyone 10+,3,Adventure,nan,04/10/2015,1.4.3.104,2.3.3
3776,My Horse,FAMILY,19,4,1333338,8700000,10000000,1,0,Everyone,1,Casual,nan,23/05/2018,1.34.1,2.3.3
3777,My Boo - Your Virtual Pet Game,FAMILY,19,4,899748,80000000,10000000,1,0,Everyone,1,Casual,nan,08/03/2018,2.11,4.1
3778,Create apps fast with beautiful design and no code,BUSINESS,5,3,23729,24000000,1000000,1,0,Everyone,1,Business,nan,14/05/2018,7.2,4.4
3779,THE KING OF FIGHTERS-A 2012(F),GAME,18,4,406511,21000000,5000000,1,0,Teen,2,Action,nan,21/10/2016,1.0.5,4.0.3
3780,Diary with lock password,LIFESTYLE,17,4,179139,9700000,5000000,1,0,Everyone,1,Lifestyle,nan,11/01/2017,3.5.3,4.0.3
3781,Fast like a Fox,GAME,18,4,104389,12000000,5000000,1,0,Everyone,1,Adventure,nan,17/04/2018,1.4.0,4.2
3782,Girls Craft: Exploration,FAMILY,19,3,130689,57000000,5000000,1,0,Everyone 10+,3,Simulation,nan,08/03/2018,1.32,4.2
3783,The PCH App,LIFESTYLE,17,4,234971,81000000,1000000,1,0,Everyone,1,Lifestyle,nan,25/07/2018,2.8.7.78579,4.4
3784,"Resume Builder Free, 5 Minute CV Maker & Templates",BUSINESS,5,4,72202,6700000,1000000,1,0,Everyone,1,Business,nan,25/06/2018,6,4.0.3
3785,AO Surgery Reference,MEDICAL,20,4,2570,3800000,100000,1,0,Everyone,1,Medical,nan,05/10/2017,1.2.6,4
3786,ao,FAMILY,19,3,14145,5900000,1000000,1,0,Everyone,1,Strategy,nan,06/08/2016,1.0.9,4
3787,AO/OTA Fracture Classification,MEDICAL,20,4,25,46000000,5000,1,0,Everyone,1,Medical,nan,17/04/2018,1,5
3788,AO Player,EVENTS,11,4,9,3300000,1000,1,0,Everyone,1,Events,nan,20/12/2017,1.1.4,4.4
3789,Ao Oni2,GAME,18,4,21223,48000000,1000000,1,0,Teen,2,Adventure,nan,20/04/2018,1.6.6,4.1
3790,A. O. Smith,TOOLS,26,4,32,33000000,10000,1,0,Everyone,1,Tools,nan,21/05/2018,3.0.22,4
3791,Arena of Valor: 5v5 Arena Game,GAME,18,4,438911,99000000,10000000,1,0,Teen,2,Action,nan,28/06/2018,1.23.1.2,4.0.3
3792,PlacarTv Futebol Ao Vivo,COMMUNICATION,7,4,2063,4500000,100000,1,0,Everyone,1,Communication,nan,06/03/2018,1.0.3,4
3793,Virtual lover,FAMILY,19,4,45771,28000000,1000000,1,0,Mature 17+,4,Entertainment,nan,06/08/2018,1.39,4.1
3794,The Hunt for the Lost Treasure,FAMILY,19,4,7148,8100000,100000,0,2.99,Everyone,1,Adventure,Brain Games,13/09/2017,1.8,4.0.3
3795,Attack the Light,FAMILY,19,4,19209,21000000,100000,0,2.99,Everyone,1,Role Playing,Action & Adventure,23/02/2016,1.1.4,4
3796,Princess Closet : Otome games free dating sim,FAMILY,19,4,29495,56000000,1000000,1,0,Teen,2,Simulation,nan,24/05/2018,1.11.0,4.0.3
3797,365Scores - Live Scores,SPORTS,24,4,666246,25000000,10000000,1,0,Everyone,1,Sports,nan,29/07/2018,5.5.9,4.1
3798,PES 2018 PRO EVOLUTION SOCCER,SPORTS,24,4,1721943,26000000,10000000,1,0,Everyone,1,Sports,nan,27/06/2018,2.3.2,5
3799,Mobile Legends: Bang Bang,GAME,18,4,8219586,99000000,100000000,1,0,Teen,2,Action,nan,24/07/2018,1.2.97.3042,4.0.3
3800,Kill Shot Bravo: Sniper FPS,GAME,18,4,579519,99000000,10000000,1,0,Mature 17+,4,Action,nan,18/07/2018,5.1,4.1
3801,Tennis Champion 3D - Online Sports Game,SPORTS,24,4,170973,43000000,5000000,1,0,Everyone,1,Sports,nan,06/06/2018,2.1,4.1
3802,Carnivores: Dinosaur Hunter,GAME,18,4,62636,17000000,1000000,1,0,Teen,2,Action,nan,07/02/2018,1.8.0,4.0.3
3803,High School Simulator 2017,FAMILY,19,4,123136,80000000,5000000,1,0,Mature 17+,4,Simulation,nan,25/06/2018,1,4
3804,Hopeless Land: Fight for Survival,GAME,18,4,250197,44000000,5000000,1,0,Teen,2,Action,nan,07/12/2018,1,4.1
3805,Scanning body and undressing people,FAMILY,19,3,1012,12000000,100000,1,0,Teen,2,Entertainment,nan,24/02/2018,2,3
3806,Ultimate Tennis,SPORTS,24,4,183004,100000000,10000000,1,0,Everyone,1,Sports,nan,19/07/2018,2.29.3118,4.0.3
3807,Legion of Heroes,FAMILY,19,4,143087,69000000,1000000,1,0,Everyone 10+,3,Role Playing,nan,07/12/2018,1.9.22,4
3808,Soccer Star 2018 Top Leagues Â· MLS Soccer Games,SPORTS,24,4,652940,90000000,10000000,1,0,Teen,2,Sports,nan,07/05/2018,1.3.5,4.1
3809,Heroes Arena,GAME,18,4,336386,88000000,10000000,1,0,Everyone 10+,3,Action,nan,24/07/2018,2.0.1,4.0.3
3810,virtual lover 3D,FAMILY,19,4,5195,64000000,100000,1,0,Mature 17+,4,Entertainment,nan,18/04/2018,1.3,4.1
3811,Range Master: Sniper Academy,SPORTS,24,4,91935,39000000,10000000,1,0,Everyone,1,Sports,nan,26/04/2018,2.1.3,4.1
3812,DINO HUNTER: DEADLY SHORES,GAME,18,4,1381624,54000000,10000000,1,0,Teen,2,Action,nan,14/03/2017,3.1.1,3
3813,FC Barcelona Official App,SPORTS,24,4,92522,56000000,5000000,1,0,Everyone,1,Sports,nan,26/07/2018,4.0.14,4.1
3814,Can Your Pet? : Returns - Teen,FAMILY,19,4,45370,14000000,1000000,1,0,Teen,2,Simulation,nan,08/02/2018,2.59.8,2.3
3815,Bubbu â€“ My Virtual Pet,FAMILY,19,4,394842,75000000,10000000,1,0,Everyone,1,Casual,Pretend Play,08/04/2018,1.5,4.1
3816,3D Tennis,SPORTS,24,4,1008012,13000000,50000000,1,0,Everyone,1,Sports,nan,12/05/2017,1.7.7,2.1
3817,Start the Hunt for the Lost Treasure,FAMILY,19,3,302,8100000,10000,1,0,Everyone,1,Puzzle,Brain Games,13/09/2017,1.4,4.0.3
3818,Scanning under clothes (prank),FAMILY,19,3,1443,20000000,100000,1,0,Mature 17+,4,Entertainment,nan,18/01/2018,3,2.3
3819,WGT Golf Game by Topgolf,SPORTS,24,4,148083,57000000,10000000,1,0,Everyone,1,Sports,nan,24/07/2018,1.42.2,4.1
3820,3D Holograms Joke,FAMILY,19,2,31596,31000000,5000000,1,0,Teen,2,Simulation,nan,23/12/2016,1.5,2.3
3821,Weaphonesâ„¢ Gun Sim Free Vol 1,FAMILY,19,4,598975,39000000,10000000,1,0,Everyone,1,Simulation,nan,17/01/2018,2.4.0,4
3822,Hidden Objects Treasure Hunt Adventure Games,FAMILY,19,4,275,29000000,10000,1,0,Everyone,1,Puzzle,nan,07/09/2018,1.0.1,4.4
3823,Live Camera Viewer â˜… World Webcam & IP Cam Streams,TRAVEL_AND_LOCAL,25,4,64164,3600000,10000000,1,0,Everyone,1,Travel & Local,nan,04/07/2018,1.9,4.1
